basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
84,0.022410724941695184,0.011473442144710244,0.6404959669765464,0.8722717459741092,0.005594821975521954,1920,0.6568409987450731,,1e-06
85,0.0036524543648201162,0.0029352911670381824,-1.2958966968068952,0.19292379147004446,0.0016870216262759642,1920,-12.111861668086942,-373.92541133114383,1e-06
86,0.045518246045681,0.01460302713552885,0.730260177371576,0.8596837691963799,-0.006514967379814033,1584,-27.57528138404253,-3360.601448702693,1e-06
87,0.11480727323577469,0.051756141783833434,0.7730486942278049,0.8835635136658748,-0.008553716413357674,1728,-5.852274544596207,-118.16560137076127,1e-06
88,0.08053295865883778,0.03343436942727427,0.6914698819627294,0.8672814925799747,-0.026287945859943224,1584,-45.27242085349003,-348.4318414248988,1e-06
89,0.03610361725301945,0.01586640598863155,0.5714645742386385,0.8156899829534643,0.00579841698003513,1584,5.135550628784925,-12.416837039324632,1e-06
90,0.052754712756344385,0.019996349733749714,0.7064230681950097,0.8593030548741412,-0.0019529935263562948,1920,-44.51109180435259,-225.99826478254255,1e-06
91,0.12803877314071418,0.0341689905121467,0.31470095127788533,0.6319628644165273,-0.01697124929591331,1488,-66.92762216343797,-122.42923907463828,1e-06
92,0.04131636209971716,0.01659574806302165,0.038040496726044704,0.3387900562257722,-0.008751251878372083,1920,-52.99998435471438,-191.69498821467658,1e-06
93,0.07839303113555046,0.03793806332827511,0.6567746551084281,0.8304781654165108,-0.02315321441144786,1296,-22.456302095656177,-1439.6224828501631,1e-06
94,0.03647030027383018,0.016649304662964173,-14.260998886537744,0.1459639349375568,0.00997178339443746,1680,311.621643283916,-1247.941168279832,1e-06
95,0.0049513981953716035,0.004042068512308106,-0.6733209949552459,0.6069953026458855,0.003592441140866261,1920,-11.615583023652398,-382.60149552002343,1e-06
96,0.06702707016655263,0.02785589288486122,0.7810546393639414,0.8866874180148098,-0.0010203483139371707,1296,-37.1651676666671,-244.49695103017655,1e-06
97,0.028638327632569946,0.014965918725716792,0.6295448984783867,0.8052465402503176,-0.0038071785284306057,1680,-29.45981895432519,-867.5347497509517,1e-06
98,0.07030251800079824,0.031930939617450346,0.24569385829332424,0.6535118343758156,0.007248712458143321,1920,1.9726125341505891,-313.0781799501053,1e-06
99,0.032250993761345714,0.016367369751703817,0.8766989626355642,0.9365484099524625,0.0018548764277785336,1488,3.499240704624938,-916.9928391273568,1e-06
100,0.01803238573707902,0.01053422097260516,-0.4684514708418568,0.5521755545462167,0.002247934157768374,1632,77.81500206964787,-1511.8145812481266,1e-06
101,0.027684484906405002,0.012450429929594975,0.6440241129135474,0.8061733380807578,-0.0035597250496114913,1920,-20.780451300742474,-1902.3197366812772,1e-06
102,0.01613680741117626,0.01069438444553978,-0.3866010593838649,0.7359960519193712,0.004394278429552085,1440,9.329427864041584,-3146.9591029751223,1e-06
