basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
45,0.03616335011283636,0.014882543517321918,0.417875301066284,0.6974978407711084,-0.001980358642564776,1440,-4.18100994055904,-175.6569237347008,1e-06
46,0.013925528422612203,0.008726070915872696,0.5911450708707386,0.7937841131950033,-0.0028250197690795177,1920,-18.578169249745383,-9296.192583065216,1e-06
47,0.007986923013574907,0.006657106263279358,0.42434132203138253,0.8443167661605863,-0.004953249139362015,1392,-1.7093625370525698,100.0,1e-06
48,0.02646086146489953,0.017419162938798156,0.7614350415262506,0.8768180078803844,0.003226431966780823,1728,-19.6923267316232,-365.39230547105336,1e-06
49,0.03945067024437101,0.014920478538018263,0.50728231469763,0.716183610384899,-0.002428305927363302,1920,-48.97720193973748,-1160.0524592318386,1e-06
50,0.1008690609378573,0.04607020600621278,0.7734998713657351,0.8920326340630995,-0.010186258773319423,1920,-30.9581631194528,-3.9666515347567564,1e-06
51,0.02969981816494207,0.017928241095843636,0.7765090498900691,0.9069419865313949,0.007292863137717109,1488,3.9551617566716897,-1066.169520375384,1e-06
52,0.016922310619408854,0.01106613004696399,0.6380175163856141,0.850638511003428,-0.0009861619937216728,1488,3.6499385198823617,-185.15835094198147,1e-06
53,0.012714138832309107,0.007877375828684308,-5.273155087676075,0.003126371301391787,0.0016245832771929624,1248,73.93006360230204,100.0,1e-06
54,0.0192243866955002,0.012023898322519943,0.7143483656343119,0.9312320535549291,0.006752247487894604,1824,2.841283970675672,-167.7442541840394,1e-06
55,0.03384109828255256,0.018056290814032157,0.8594379917202546,0.9274142439987689,-0.0005548496798534567,1920,-14.49566362172738,-1821.5117026548867,1e-06
56,0.06104329451835219,0.02972854834315696,0.6366466979494143,0.799624211873524,0.004983261780874484,1584,-27.02399545611036,-1364.9002859348473,1e-06
57,0.013914917603572219,0.008128487359438925,0.9000804534319744,0.9604879912797292,0.002113387801303664,1920,15.940402707385916,-543.2666944508313,1e-06
58,0.049070404731913125,0.021562703642357364,0.6793294128806124,0.8272334627013551,0.005518789675771299,1872,-21.532448182979778,-1888.6284317673137,1e-06
59,0.011215197698166993,0.00596148216087992,0.8868214518013438,0.9679208342091666,-0.00020633862404793036,1920,24.704173279158294,-995.3308795442131,1e-06
60,0.05239170016719492,0.027861258453234696,0.6164327174383958,0.7923305067968943,-0.00041494030151892835,1632,-32.80799549459543,-436.2289662100013,1e-06
61,0.03541434134454857,0.01858770145669492,0.717097585656256,0.8766011253286331,0.00456006988697948,1872,3.593415464104951,-315.3103513819737,1e-06
62,0.00642117478795502,0.00524401526204896,-0.5193746465633771,0.6666503494285224,-0.004115568320253892,1440,-27.48796738448507,100.0,1e-06
63,0.05166217611276203,0.023370010992903752,0.86077278610746,0.9312326100423978,0.00585720644898017,1296,-5.864473276281941,-243.49021951620907,1e-06
64,0.08270125158534052,0.02677741680994846,0.10765680956756563,0.36215038931665644,-0.0127296354920656,1680,-70.77220066936835,-102.93444119727745,1e-06
65,0.027248410291879768,0.018041146216758838,0.6346815250092629,0.9016119497737355,0.006910443550441414,1440,48.66417988700098,-857.1816039070411,1e-06
66,0.21822297711738775,0.08371173344106259,0.5953489661538813,0.8172897533470735,0.013570774036149183,1920,11.699167348918612,-8.334476549311654,1e-06
67,0.02910602931239608,0.008882558566216876,0.7885451928594248,0.8907012118351595,0.0017247634423782187,1920,-24.521142376619803,-114.08003357413061,1e-06
68,0.1002248670042341,0.01897519777135347,0.2313942738059226,0.4826242386365796,-0.0026949198817462837,1344,-43.87333905637237,-1280.2764537750484,1e-06
69,0.042302052525878375,0.018633449798424333,0.5804753972391479,0.8650512641734667,0.013585343784167965,1920,10.64069538407321,-150.99098089274062,1e-06
70,0.018135246850141583,0.012291490270581563,0.946107435923248,0.9812974813896569,-0.009679713720591584,1920,-5.814481151220521,-3469.8564166281044,1e-06
